Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F
9,Argentina,568,"Melons, other (inc.cantaloupes)",5312,Area harvested,ha,4400,F,4100,F,4700,F,4694,Im,4800,F,4816,Im,5000,F,5500,F,5398,Im,4896,Im,4975,Im,4989,Im,5002,Im,5016,Im,5029,Im
9,Argentina,568,"Melons, other (inc.cantaloupes)",5419,Yield,hg/ha,169150,Fc,170590,Fc,170630,Fc,168295,Fc,165625,Fc,165412,Fc,160000,Fc,154545,Fc,161176,Fc,164946,Fc,162721,Fc,162620,Fc,162519,Fc,162419,Fc,162318,Fc
9,Argentina,568,"Melons, other (inc.cantaloupes)",5510,Production,tonnes,74426,,69942,,80196,,79000,F,79500,F,79656,Im,80000,F,85000,F,87000,Im,80759,Im,80954,Im,81125,Im,81295,Im,81466,Im,81636,Im
9,Argentina,79,Millet,5312,Area harvested,ha,31650,,17680,,14730,,11850,,7207,,9368,,9770,,10230,,10475,,3410,,6675,,4700,,9890,,6120,,2250,
9,Argentina,79,Millet,5419,Yield,hg/ha,15141,Fc,17653,Fc,19056,Fc,18439,Fc,15783,Fc,17375,Fc,15883,Fc,14158,Fc,14152,Fc,17243,Fc,13655,Fc,17000,Fc,17608,Fc,18288,Fc,11867,Fc
9,Argentina,79,Millet,5510,Production,tonnes,47920,,31210,,28070,,21850,,11375,,16277,,15518,,14484,,14824,,5880,,9115,,7990,,17414,,11192,,2670,
9,Argentina,79,Millet,5525,Seed,tonnes,1193,Fc,828,Fc,748,Fc,747,Fc,415,Fc,461,Fc,575,Fc,629,Fc,389,Fc,492,Fc,551,Fc,551,Fc,551,Fc,551,Fc,,
9,Argentina,75,Oats,5312,Area harvested,ha,335534,,362545,,292315,,220785,,291307,,148225,,138025,,224250,,211805,,139368,,284570,,196135,,260240,,226109,,224528,
9,Argentina,75,Oats,5419,Yield,hg/ha,19198,Fc,18336,Fc,16678,Fc,15037,Fc,18403,Fc,15308,Fc,17603,Fc,21067,Fc,13717,Fc,13058,Fc,23200,Fc,21158,Fc,19057,Fc,19673,Fc,23370,Fc
9,Argentina,75,Oats,5510,Production,tonnes,644150,,664760,,487510,,331994,,536091,,226910,,242960,,472420,,290525,,181990,,660200,,414990,,495940,,444820,,524715,
9,Argentina,75,Oats,5525,Seed,tonnes,160000,F,160000,F,150000,F,120000,F,100000,F,96046,Fc,100162,Fc,94971,Fc,82509,Fc,101997,Fc,95101,Fc,95101,Fc,,M,,M,,
9,Argentina,339,Oilseeds nes,5510,Production,tonnes,0,,0,,0,,0,F,0,Im,0,F,0,F,0,F,0,F,0,F,0,F,0,F,0,F,0,F,0,F
9,Argentina,260,Olives,5312,Area harvested,ha,35000,F,29000,F,30000,F,33000,F,45000,F,50000,F,55000,F,58500,F,61000,F,56000,F,55979,Im,58633,Im,64000,F,63000,F,61393,Im
9,Argentina,260,Olives,5419,Yield,hg/ha,31429,Fc,31034,Fc,31000,Fc,30000,Fc,32800,Fc,31000,Fc,30909,Fc,30085,Fc,30000,Fc,30179,Fc,29475,Fc,28994,Fc,27344,Fc,27302,Fc,28155,Fc
9,Argentina,260,Olives,5510,Production,tonnes,110000,F,90000,F,93000,F,99000,F,147600,F,155000,F,170000,F,176000,F,183000,F,169000,F,165000,F,170000,F,175000,F,172000,F,172850,Im
9,Argentina,403,"Onions, dry",5312,Area harvested,ha,20000,F,21000,F,24000,F,25000,F,24781,Im,26000,F,24000,F,24064,Im,23941,Im,22233,Im,23855,Im,24662,Im,24219,Im,24282,Im,24344,Im
9,Argentina,403,"Onions, dry",5419,Yield,hg/ha,272562,Fc,276113,Fc,269092,Fc,271299,Fc,282269,Fc,294144,Fc,290643,Fc,290891,Fc,293775,Fc,292357,Fc,294157,Fc,295957,Fc,297757,Fc,299557,Fc,301357,Fc
9,Argentina,403,"Onions, dry",5510,Production,tonnes,545123,,579837,,645821,,678248,,699480,,764775,,697542,,700000,F,703321,Im,650000,F,701714,Im,729883,Im,721141,Im,727380,Im,733619,Im
9,Argentina,490,Oranges,5312,Area harvested,ha,49173,*,52104,*,56000,F,58000,*,58000,*,67000,F,58000,F,59000,F,55000,F,56000,F,48229,,48891,,43702,,40000,*,46062,Im
9,Argentina,490,Oranges,5419,Yield,hg/ha,160067,Fc,176243,Fc,136938,Fc,118508,Fc,132759,Fc,132220,Fc,170690,Fc,135593,Fc,171371,Fc,160488,Fc,172818,Fc,231142,Fc,213612,Fc,200000,Fc,195130,Fc
9,Argentina,490,Oranges,5510,Production,tonnes,787096,,918294,,766854,,687346,,770000,*,885871,,990000,*,800000,*,942541,,898732,,833486,,1130074,,933526,,800000,*,898812,Im
9,Argentina,600,Papayas,5312,Area harvested,ha,154,Im,155,Im,160,F,158,Im,157,F,159,Im,160,F,170,F,167,Im,169,Im,171,Im,173,Im,180,F,181,Im,176,Im
9,Argentina,600,Papayas,5419,Yield,hg/ha,136435,Fc,136055,Fc,137500,Fc,135360,Fc,136561,Fc,134916,Fc,134375,Fc,135294,Fc,132066,Fc,128684,Fc,126234,Fc,123702,Fc,111111,Fc,118738,Fc,122296,Fc
9,Argentina,600,Papayas,5510,Production,tonnes,2096,Im,2115,Im,2200,F,2133,F,2144,F,2139,Im,2150,F,2300,F,2203,Im,2179,Im,2160,Im,2140,Im,2000,F,2147,Im,2158,Im
9,Argentina,534,Peaches and nectarines,5312,Area harvested,ha,24000,F,23500,F,23000,F,25969,Im,26000,F,26214,Im,25000,F,26000,F,25525,Im,27421,Im,25792,Im,25644,Im,25721,Im,25733,Im,25745,Im
9,Argentina,534,Peaches and nectarines,5419,Yield,hg/ha,87348,Fc,109689,Fc,92140,Fc,98498,Fc,104785,Fc,103951,Fc,104000,Fc,103846,Fc,106699,Fc,109406,Fc,108566,Fc,109684,Fc,110802,Fc,111920,Fc,113038,Fc
9,Argentina,534,Peaches and nectarines,5510,Production,tonnes,209634,,257768,,211922,,255785,,272442,,272500,F,260000,F,270000,F,272353,Im,300000,F,280009,Im,281273,Im,284997,Im,288005,Im,291014,Im
9,Argentina,521,Pears,5312,Area harvested,ha,20336,Im,23000,F,18000,*,17000,*,19600,F,25000,F,25745,Im,25095,Im,25310,Im,24315,Im,26457,Im,28742,Im,29457,Im,27000,*,26995,Im
9,Argentina,521,Pears,5419,Yield,hg/ha,252539,Fc,254456,Fc,298498,Fc,375899,Fc,300729,Fc,299491,Fc,291318,Fc,286906,Fc,292373,Fc,287892,Fc,285330,Fc,282731,Fc,280106,Fc,255556,Fc,285706,Fc
9,Argentina,521,Pears,5510,Production,tonnes,513554,,585249,,537297,,639029,,589429,,748727,,750000,F,720000,*,740000,F,700000,*,754908,Im,812633,,825115,,690000,*,771271,Im
9,Argentina,187,"Peas, dry",5312,Area harvested,ha,10000,F,15000,F,18000,F,20000,F,25000,F,32000,F,46000,F,42000,F,42000,F,44564,Im,48000,F,48500,F,46000,F,47200,F,48295,Im
9,Argentina,187,"Peas, dry",5419,Yield,hg/ha,11200,Fc,13333,Fc,12222,Fc,12000,Fc,11200,Fc,11250,Fc,11957,Fc,11905,Fc,11905,Fc,11547,Fc,11518,Fc,11587,Fc,11482,Fc,11376,Fc,11270,Fc
9,Argentina,187,"Peas, dry",5510,Production,tonnes,11200,,20000,,22000,F,24000,F,28000,F,36000,F,55000,F,50000,F,50000,F,51457,Im,55285,Im,56198,Im,52815,Im,53694,Im,54429,Im
9,Argentina,187,"Peas, dry",5525,Seed,tonnes,1620,Fc,1800,Fc,1980,Fc,2430,Fc,3150,Fc,4500,Fc,4050,Fc,4050,Fc,4185,Fc,4365,Fc,4410,Fc,4410,Fc,4410,Fc,4410,Fc,,
9,Argentina,417,"Peas, green",5312,Area harvested,ha,11996,Im,12131,Im,12500,F,12377,Im,12333,F,12519,Im,12500,F,13000,F,13113,Im,13162,Im,13289,Im,13412,Im,13500,F,13672,Im,13805,Im
9,Argentina,417,"Peas, green",5419,Yield,hg/ha,20968,Fc,20868,Fc,20400,Fc,20701,Fc,20684,Fc,20663,Fc,20560,Fc,20385,Fc,20470,Fc,20452,Fc,20443,Fc,20441,Fc,20741,Fc,20384,Fc,20185,Fc
9,Argentina,417,"Peas, green",5510,Production,tonnes,25153,Im,25316,Im,25500,F,25622,Im,25510,Im,25867,Im,25700,F,26500,F,26841,Im,26918,Im,27167,Im,27414,Im,28000,F,27869,Im,27865,Im
9,Argentina,748,Peppermint,5510,Production,tonnes,7000,F,7000,F,7100,F,7100,F,7100,F,7100,F,7100,F,7100,F,7100,F,7100,F,7100,F,7100,F,7100,F,7071,Im,7021,Im
9,Argentina,574,Pineapples,5312,Area harvested,ha,160,F,164,Im,165,F,166,Im,163,F,167,Im,170,F,180,F,179,Im,178,Im,178,Im,179,Im,180,F,180,Im,179,Im
9,Argentina,574,Pineapples,5419,Yield,hg/ha,196875,Fc,194389,Fc,193939,Fc,193468,Fc,195276,Fc,191517,Fc,188235,Fc,183333,Fc,186273,Fc,186243,Fc,186166,Fc,186093,Fc,186111,Fc,184877,Fc,184246,Fc
9,Argentina,574,Pineapples,5510,Production,tonnes,3150,F,3188,Im,3200,F,3206,Im,3183,F,3199,Im,3200,F,3300,F,3329,Im,3311,Im,3320,Im,3329,Im,3350,F,3331,Im,3302,Im
9,Argentina,536,Plums and sloes,5312,Area harvested,ha,10500,F,14000,F,15300,F,20069,Im,14867,F,14894,Im,18000,F,13000,F,16000,F,15000,F,13895,Im,16010,Im,16071,Im,16298,Im,16566,Im
9,Argentina,536,Plums and sloes,5419,Yield,hg/ha,71030,Fc,75888,Fc,68990,Fc,75421,Fc,85702,Fc,85603,Fc,86111,Fc,83077,Fc,85000,Fc,103333,Fc,113049,Fc,100917,Fc,100770,Fc,102065,Fc,103360,Fc
9,Argentina,536,Plums and sloes,5510,Production,tonnes,74581,,106243,,105554,,151362,,127413,,127500,F,155000,F,108000,F,136000,F,155000,F,157085,Im,161573,Im,161942,Im,166345,Im,171232,Im
9,Argentina,116,Potatoes,5312,Area harvested,ha,80000,F,88000,F,90000,F,75000,F,70000,F,63000,F,68000,F,68000,F,68000,F,68264,Im,63433,Im,55092,Im,50514,Im,48083,Im,46323,Im
9,Argentina,116,Potatoes,5419,Yield,hg/ha,277566,Fc,283768,Fc,251347,Fc,279269,Fc,288717,Fc,283917,Fc,285828,Fc,286765,Fc,279412,Fc,285655,Fc,292327,Fc,289408,Fc,290977,Fc,292545,Fc,294113,Fc
9,Argentina,116,Potatoes,5510,Production,tonnes,2220529,,2497156,,2262120,,2094520,,2021020,,1788677,,1943632,,1950000,F,1900000,F,1950000,F,1854315,Im,1594420,Im,1469842,Im,1406641,Im,1362407,Im
9,Argentina,116,Potatoes,5525,Seed,tonnes,81782,Fc,83317,Fc,69483,Fc,63903,Fc,58500,Fc,63000,Fc,63000,Fc,63000,Fc,63000,Fc,64800,Fc,64800,Fc,64800,Fc,64800,Fc,64800,Fc,,
9,Argentina,394,"Pumpkins, squash and gourds",5312,Area harvested,ha,21000,F,18000,F,18838,Im,19256,Im,20000,F,19676,Im,19431,Im,21000,F,19312,Im,18626,Im,18958,Im,18721,Im,18485,Im,18251,Im,18018,Im
9,Argentina,394,"Pumpkins, squash and gourds",5419,Yield,hg/ha,152899,Fc,161437,Fc,154474,Fc,152682,Fc,148000,Fc,149703,Fc,149249,Fc,142857,Fc,150306,Fc,153588,Fc,151410,Fc,151960,Fc,152511,Fc,153062,Fc,153612,Fc
9,Argentina,394,"Pumpkins, squash and gourds",5510,Production,tonnes,321088,,290587,,291000,F,294000,F,296000,F,294552,Im,290000,F,300000,F,290275,Im,286068,Im,287047,Im,284480,Im,281914,Im,279347,Im,276780,Im
9,Argentina,523,Quinces,5312,Area harvested,ha,3089,Im,3122,Im,3200,F,3156,Im,3133,F,3156,Im,3150,F,3200,F,3214,Im,3202,Im,3206,Im,3209,Im,3200,F,3206,Im,3201,Im
9,Argentina,523,Quinces,5419,Yield,hg/ha,82357,Fc,82237,Fc,81250,Fc,82255,Fc,81925,Fc,82697,Fc,82540,Fc,84375,Fc,84185,Fc,84239,Fc,84477,Fc,84710,Fc,85938,Fc,85109,Fc,85101,Fc
9,Argentina,523,Quinces,5510,Production,tonnes,25442,Im,25677,Im,26000,F,25956,Im,25667,F,26099,Im,26000,F,27000,F,27055,Im,26974,Im,27081,Im,27185,Im,27500,F,27283,Im,27242,Im
9,Argentina,270,Rapeseed,5312,Area harvested,ha,3725,,8725,,2150,,7680,,15876,,16560,,6160,,8986,,12716,,39256,,12405,,29465,,87555,,69305,,54600,
9,Argentina,270,Rapeseed,5419,Yield,hg/ha,16148,Fc,17628,Fc,10791,Fc,13607,Fc,12777,Fc,15731,Fc,14838,Fc,12497,Fc,16051,Fc,15582,Fc,18811,Fc,17180,Fc,14656,Fc,16146,Fc,19203,Fc
9,Argentina,270,Rapeseed,5510,Production,tonnes,6015,,15380,,2320,,10450,,20285,,26050,,9140,,11230,,20411,,61167,,23335,,50620,,128320,,111900,,104848,
9,Argentina,270,Rapeseed,5525,Seed,tonnes,44,Fc,11,Fc,39,Fc,92,Fc,84,Fc,34,Fc,53,Fc,70,Fc,209,Fc,60,Fc,64,Fc,151,Fc,151,Fc,151,Fc,,
9,Argentina,27,"Rice, paddy",5312,Area harvested,ha,189050,,151870,,124010,,132890,,169178,,158938,,169025,,164635,,182460,,193800,,215670,,257445,,235372,,232700,,243200,
9,Argentina,27,"Rice, paddy",5419,Yield,hg/ha,47798,Fc,57495,Fc,57197,Fc,54002,Fc,62661,Fc,60165,Fc,70610,Fc,65604,Fc,68278,Fc,68842,Fc,57646,Fc,67901,Fc,66617,Fc,67187,Fc,65042,Fc
9,Argentina,27,"Rice, paddy",5510,Production,tonnes,903630,,873183,,709295,,717630,,1060083,,956253,,1193492,,1080070,,1245800,,1334155,,1243259,,1748075,,1567971,,1563450,,1581810,
9,Argentina,27,"Rice, paddy",5525,Seed,tonnes,30000,F,30000,F,25000,F,20000,F,38500,F,27412,Fc,26928,Fc,29368,Fc,32872,Fc,35274,Fc,41256,Fc,37928,Fc,37928,Fc,,M,,
9,Argentina,71,Rye,5312,Area harvested,ha,89495,,64029,,56450,,38601,,62460,,28675,,14750,,38700,,33580,,26430,,24100,,23405,,22725,,31965,,51112,
9,Argentina,71,Rye,5419,Yield,hg/ha,14498,Fc,13514,Fc,14021,Fc,9500,Fc,14709,Fc,11533,Fc,11853,Fc,19943,Fc,10083,Fc,9510,Fc,18448,Fc,18419,Fc,17470,Fc,16308,Fc,19056,Fc
9,Argentina,71,Rye,5510,Production,tonnes,129750,,86530,,79150,,36670,,91870,,33070,,17483,,77180,,33859,,25135,,44460,,43110,,39700,,52130,,97398,
9,Argentina,71,Rye,5525,Seed,tonnes,20000,F,15000,F,12000,F,12000,F,12000,F,11055,Fc,11359,Fc,10143,Fc,7605,Fc,7930,Fc,7802,Fc,7575,Fc,10650,Fc,10650,Fc,,
9,Argentina,280,Safflower seed,5312,Area harvested,ha,34400,,53400,,29500,,22000,,30400,,47800,,25250,,74300,,44100,,96968,,66100,,79256,,161479,,87470,,5724,
9,Argentina,280,Safflower seed,5419,Yield,hg/ha,8968,Fc,8180,Fc,7966,Fc,6045,Fc,5921,Fc,10619,Fc,7050,Fc,7806,Fc,7592,Fc,8971,Fc,6634,Fc,7077,Fc,6704,Fc,5690,Fc,5398,Fc
9,Argentina,280,Safflower seed,5510,Production,tonnes,30850,,43680,,23500,,13300,,18000,,50760,,17800,,58000,,33480,,86991,,43850,,56086,,108250,,49770,,3090,
9,Argentina,280,Safflower seed,5525,Seed,tonnes,2628,Fc,1485,Fc,1035,Fc,1368,Fc,2196,Fc,1204,Fc,3398,Fc,1985,Fc,4486,Fc,3317,Fc,4160,Fc,7692,Fc,7692,Fc,7692,Fc,,
9,Argentina,328,Seed cotton,5312,Area harvested,ha,332090,,388153,,164731,,145723,,254913,,374700,,304397,,393005,,303383,,289785,,440872,,623399,,528221,,342755,,512821,
9,Argentina,328,Seed cotton,5419,Yield,hg/ha,12577,Fc,13124,Fc,13243,Fc,13828,Fc,13879,Fc,11965,Fc,13725,Fc,13877,Fc,16270,Fc,13407,Fc,17091,Fc,16563,Fc,13416,Fc,15172,Fc,19883,Fc
9,Argentina,328,Seed cotton,5510,Production,tonnes,417680,,509405,,218159,,201506,,353799,,448315,,417770,,545382,,493601,,388528,,753502,,1032542,,708650,,520028,,1019653,
9,Argentina,83,Sorghum,5312,Area harvested,ha,719598,,613285,,540367,,533595,,475494,,557962,,497640,,594410,,618625,,379660,,755235,,1012617,,913815,,889993,,787657,
9,Argentina,83,Sorghum,5419,Yield,hg/ha,46477,Fc,47429,Fc,52691,Fc,50315,Fc,45531,Fc,51872,Fc,46778,Fc,47021,Fc,47474,Fc,38752,Fc,48163,Fc,44029,Fc,46534,Fc,40852,Fc,44009,Fc
9,Argentina,83,Sorghum,5510,Production,tonnes,3344493,,2908775,,2847225,,2684780,,2164953,,2894250,,2327865,,2794967,,2936840,,1471270,,3637427,,4458442,,4252310,,3635837,,3466410,
9,Argentina,83,Sorghum,5525,Seed,tonnes,10473,Fc,8880,Fc,8891,Fc,8177,Fc,9262,Fc,8655,Fc,10500,Fc,12105,Fc,9922,Fc,15483,Fc,18502,Fc,18502,Fc,18502,Fc,18502,Fc,,
9,Argentina,236,Soybeans,5312,Area harvested,ha,8637503,,10400193,,11405247,,12419995,,14304539,,14032198,,15130038,,15981264,,16387438,,16771003,,18130800,,18764850,,17577320,,19418824,,19252552,
9,Argentina,236,Soybeans,5419,Yield,hg/ha,23312,Fc,25846,Fc,26304,Fc,28034,Fc,22075,Fc,27287,Fc,26793,Fc,29712,Fc,28216,Fc,18480,Fc,29053,Fc,26053,Fc,22814,Fc,25391,Fc,27735,Fc
9,Argentina,236,Soybeans,5510,Production,tonnes,20135800,,26880852,,30000000,,34818552,,31576752,,38289744,,40537364,,47482784,,46238088,,30993380,,52675464,,48888536,,40100196,,49306200,,53397715,
9,Argentina,236,Soybeans,5525,Seed,tonnes,586538,Fc,640158,Fc,693376,Fc,798963,Fc,791722,Fc,846641,Fc,887774,Fc,913194,Fc,992359,Fc,1008917,Fc,1039624,Fc,1039624,Fc,1039624,Fc,1039624,Fc,,
9,Argentina,723,"Spices, nes",5312,Area harvested,ha,1560,Im,1559,Im,1550,F,1553,Im,1543,F,1531,Im,1550,F,1500,F,1479,Im,1457,Im,1437,Im,1417,Im,1300,F,1384,Im,1404,Im
9,Argentina,723,"Spices, nes",5419,Yield,hg/ha,9066,Fc,9147,Fc,9355,Fc,9312,Fc,9507,Fc,9536,Fc,9677,Fc,9333,Fc,9763,Fc,10048,Fc,10248,Fc,10456,Fc,11538,Fc,10800,Fc,10690,Fc
9,Argentina,723,"Spices, nes",5510,Production,tonnes,1414,Im,1426,Im,1450,F,1446,Im,1467,F,1460,Im,1500,F,1400,F,1444,Im,1463,Im,1473,Im,1482,Im,1500,F,1494,Im,1501,Im
9,Argentina,544,Strawberries,5312,Area harvested,ha,924,Im,933,Im,950,F,928,Im,933,F,899,Im,950,F,877,Im,967,Im,1042,Im,1131,Im,1122,Im,1000,F,1123,Im,1069,Im
9,Argentina,544,Strawberries,5419,Yield,hg/ha,93772,Fc,94591,Fc,94737,Fc,96530,Fc,94673,Fc,99100,Fc,93158,Fc,102627,Fc,105127,Fc,107776,Fc,110538,Fc,113375,Fc,132000,Fc,118458,Fc,117899,Fc
9,Argentina,544,Strawberries,5510,Production,tonnes,8667,Im,8824,Im,9000,F,8956,Im,8833,F,8911,Im,8850,F,9000,F,10170,Im,11234,Im,12500,F,12723,Im,13200,F,13308,Im,12605,Im
9,Argentina,423,String beans,5312,Area harvested,ha,5162,Im,5255,Im,5500,F,5600,F,5367,F,5517,Im,5500,F,5641,Im,5719,Im,5795,Im,5873,Im,5952,Im,6100,F,6107,Im,6171,Im
9,Argentina,423,String beans,5419,Yield,hg/ha,85032,Fc,84052,Fc,80909,Fc,80357,Fc,81964,Fc,81831,Fc,82727,Fc,81259,Fc,80638,Fc,80073,Fc,79501,Fc,78923,Fc,77869,Fc,77810,Fc,77529,Fc
9,Argentina,423,String beans,5510,Production,tonnes,43897,Im,44168,Im,44500,F,45000,F,43990,Im,45147,Im,45500,F,45837,Im,46118,Im,46404,Im,46692,Im,46978,Im,47500,F,47519,Im,47840,Im
9,Argentina,156,Sugar cane,5312,Area harvested,ha,280000,F,292000,F,294000,F,295000,F,281886,,284639,,315000,F,320000,F,360000,F,345000,F,267021,Im,301049,Im,360000,*,370000,*,368215,Im
9,Argentina,156,Sugar cane,5419,Yield,hg/ha,657143,Fc,641096,Fc,654762,Fc,747458,Fc,741434,Fc,857226,Fc,839683,Fc,748750,Fc,748889,Fc,781449,Fc,707431,Fc,657930,Fc,549066,Fc,640541,Fc,665447,Fc
9,Argentina,156,Sugar cane,5510,Production,tonnes,18400000,F,18720000,F,19250000,F,22050000,F,20900000,F,24400000,F,26450000,F,23960000,F,26960000,F,26960000,F,18889878,,19806890,,19766388,,23700000,*,24502741,Im
9,Argentina,267,Sunflower seed,5312,Area harvested,ha,3477120,,1903925,,2014915,,2324510,,1835238,,1922909,,2167074,,2351348,,2569136,,1820030,,1495317,,1743040,,1823412,,1620081,,1261640,
9,Argentina,267,Sunflower seed,5419,Yield,hg/ha,17456,Fc,16697,Fc,19076,Fc,15978,Fc,17222,Fc,19045,Fc,17349,Fc,14875,Fc,18101,Fc,13645,Fc,14927,Fc,21065,Fc,18320,Fc,19162,Fc,16355,Fc
9,Argentina,267,Sunflower seed,5510,Production,tonnes,6069655,,3179043,,3843579,,3714000,,3160672,,3662109,,3759736,,3497732,,4650365,,2483437,,2232034,,3671748,,3340520,,3104420,,2063410,
9,Argentina,267,Sunflower seed,5525,Seed,tonnes,13833,Fc,14353,Fc,16646,Fc,12936,Fc,13766,Fc,15622,Fc,16670,Fc,18289,Fc,13772,Fc,10845,Fc,12310,Fc,12959,Fc,12959,Fc,12959,Fc,,
9,Argentina,122,Sweet potatoes,5312,Area harvested,ha,17612,Im,17500,F,18000,F,18199,Im,22600,F,24600,F,23000,F,24000,F,22564,Im,21674,Im,22084,Im,22295,Im,22507,Im,22721,Im,22937,Im
9,Argentina,122,Sweet potatoes,5419,Yield,hg/ha,151565,Fc,155212,Fc,155890,Fc,154185,Fc,154867,Fc,154472,Fc,143478,Fc,141667,Fc,145008,Fc,150793,Fc,148994,Fc,148397,Fc,147799,Fc,147201,Fc,146604,Fc
9,Argentina,122,Sweet potatoes,5510,Production,tonnes,266936,,271621,,280602,,280602,,350000,F,380000,F,330000,F,340000,F,327190,Im,326835,Im,329038,Im,330846,Im,332654,Im,334463,Im,336271,Im
9,Argentina,495,"Tangerines, mandarins, clementines, satsumas",5312,Area harvested,ha,30900,*,31187,*,35000,*,32000,*,30000,F,26810,Im,31000,F,32000,F,34000,F,33000,F,34930,,35568,,32691,,30000,*,32082,Im
9,Argentina,495,"Tangerines, mandarins, clementines, satsumas",5419,Yield,hg/ha,212286,Fc,224582,Fc,191053,Fc,176470,Fc,143333,Fc,145467,Fc,141935,Fc,109375,Fc,120774,Fc,121680,Fc,121310,Fc,155938,Fc,114395,Fc,123333,Fc,120441,Fc
9,Argentina,495,"Tangerines, mandarins, clementines, satsumas",5510,Production,tonnes,655963,,700404,,668687,,564705,,430000,*,390000,*,440000,*,350000,*,410630,,401543,,423737,,554640,,373970,,370000,*,386396,Im
9,Argentina,667,Tea,5312,Area harvested,ha,38620,,37420,,36400,,36380,,36670,,36335,,38000,F,40000,F,39000,,37201,,37221,,36989,,39322,,36763,Im,35986,Im
9,Argentina,667,Tea,5419,Yield,hg/ha,19227,Fc,19005,Fc,19356,Fc,19205,Fc,19195,Fc,18679,Fc,18981,Fc,19000,Fc,20549,Fc,19278,Fc,24829,Fc,25113,Fc,21060,Fc,21876,Fc,23732,Fc
9,Argentina,667,Tea,5510,Production,tonnes,74256,,71117,,70457,,69866,,70389,,67871,,72129,,76000,F,80142,,71715,,92417,,92892,,82813,,80423,,85401,Im
9,Argentina,826,"Tobacco, unmanufactured",5312,Area harvested,ha,59612,,56829,,65988,,65702,,77597,,83169,,78255,,73267,,67498,,74546,,67674,,75715,,59238,,59162,,62247,Im
9,Argentina,826,"Tobacco, unmanufactured",5419,Yield,hg/ha,19209,Fc,17264,Fc,20070,Fc,17631,Fc,20271,Fc,19366,Fc,18445,Fc,17435,Fc,19316,Fc,18181,Fc,19634,Fc,17862,Fc,19470,Fc,18990,Fc,19187,Fc
9,Argentina,826,"Tobacco, unmanufactured",5510,Production,tonnes,114509,,98110,,132437,,115837,,157294,,161064,,144345,,127740,,130381,,135531,,132870,,135241,,115334,,112348,,119434,Im
9,Argentina,388,Tomatoes,5312,Area harvested,ha,18500,F,17500,F,17000,F,17500,F,17333,F,17392,Im,17000,F,18000,F,17209,Im,16438,Im,16752,Im,16553,Im,16357,Im,16164,Im,15975,Im
9,Argentina,388,Tomatoes,5419,Yield,hg/ha,374807,Fc,370522,Fc,392796,Fc,382857,Fc,389431,Fc,390258,Fc,394118,Fc,377778,Fc,391535,Fc,409560,Fc,403618,Fc,407248,Fc,410879,Fc,414509,Fc,418139,Fc
9,Argentina,388,Tomatoes,5510,Production,tonnes,693393,,648413,,667753,,670000,F,675000,F,678734,Im,670000,F,680000,F,673806,Im,673233,Im,676152,Im,674107,Im,672062,Im,670017,Im,667972,Im
9,Argentina,275,Tung nuts,5312,Area harvested,ha,1030,,4750,,3080,,4180,,3530,,5100,,5797,Im,3889,Im,2880,,2515,,1285,,1439,Im,2223,Im,2269,Im,2225,Im
9,Argentina,275,Tung nuts,5419,Yield,hg/ha,19903,Fc,25284,Fc,18571,Fc,23589,Fc,19433,Fc,25294,Fc,22425,Fc,22322,Fc,18990,Fc,27085,Fc,26763,Fc,24443,Fc,23734,Fc,24040,Fc,24259,Fc
9,Argentina,275,Tung nuts,5510,Production,tonnes,2050,,12010,,5720,,9860,,6860,,12900,,13000,F,8680,Im,5469,,6812,,3439,,3518,Im,5275,Im,5456,Im,5397,Im
9,Argentina,463,"Vegetables, fresh nes",5312,Area harvested,ha,53278,Im,53324,Im,53500,F,54000,F,53500,F,52891,Im,54000,F,55000,F,56000,F,58000,F,56850,Im,57845,Im,52000,F,60567,Im,55261,Im
9,Argentina,463,"Vegetables, fresh nes",5419,Yield,hg/ha,120371,Fc,120586,Fc,120561,Fc,120000,Fc,120000,Fc,122365,Fc,120370,Fc,120000,Fc,121429,Fc,120690,Fc,129876,Fc,134751,Fc,160577,Fc,143340,Fc,135059,Fc
9,Argentina,463,"Vegetables, fresh nes",5510,Production,tonnes,641312,Im,643018,Im,645000,F,648000,F,642000,F,647198,Im,650000,F,660000,F,680000,F,700000,F,738347,Im,779472,Im,835000,F,868164,Im,746342,Im
9,Argentina,222,"Walnuts, with shell",5312,Area harvested,ha,3665,Im,3704,Im,3600,F,3823,Im,3896,Im,3972,Im,3700,F,4064,Im,4109,Im,4168,Im,4800,F,4463,Im,4800,F,4753,Im,4727,Im
9,Argentina,222,"Walnuts, with shell",5419,Yield,hg/ha,24880,Fc,24885,Fc,25000,Fc,24936,Fc,24975,Fc,25000,Fc,27027,Fc,25093,Fc,24969,Fc,24868,Fc,20833,Fc,24637,Fc,26667,Fc,24864,Fc,24820,Fc
9,Argentina,222,"Walnuts, with shell",5510,Production,tonnes,9120,Im,9217,Im,9000,F,9532,Im,9731,Im,9930,Im,10000,F,10197,Im,10260,Im,10365,Im,10000,F,10994,Im,12800,F,11817,Im,11733,Im
